"data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","eta","nuovi_casi","casi_totali","tipo_infezione"
2012-11-14,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","<=14",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","15-44",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","45-64",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","65-74",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502",">=75",0,1,"neuroinvasiva"
2012-11-14,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","<=14",0,0,"neuroinvasiva"
2012-11-14,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","15-44",0,0,"neuroinvasiva"
2012-11-14,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","45-64",0,1,"neuroinvasiva"
2012-11-14,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","65-74",0,0,"neuroinvasiva"
2012-11-14,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442",">=75",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","<=14",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","15-44",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","45-64",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","65-74",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151",">=75",0,2,"neuroinvasiva"
2012-11-14,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,1,"febbre"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","<=14",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","15-44",0,1,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","45-64",0,1,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","65-74",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",">=75",0,0,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","<=14",0,0,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","15-44",0,1,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","45-64",0,1,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","65-74",0,2,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",">=75",0,2,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,1,"febbre"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","<=14",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","15-44",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","45-64",0,1,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","65-74",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383",">=75",0,0,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,1,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,1,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,3,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,4,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",0,6,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,13,"febbre"
2012-11-14,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,2,"febbre"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","<=14",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","15-44",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","45-64",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","65-74",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502",">=75",0,1,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","<=14",0,0,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","15-44",0,0,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","45-64",0,1,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","65-74",0,0,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442",">=75",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","<=14",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","15-44",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","45-64",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","65-74",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151",">=75",0,2,"neuroinvasiva"
2012-11-21,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,1,"febbre"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","<=14",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","15-44",0,1,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","45-64",0,1,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","65-74",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",">=75",0,0,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","<=14",0,0,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","15-44",0,1,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","45-64",0,1,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","65-74",0,2,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",">=75",0,2,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,1,"febbre"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","<=14",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","15-44",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","45-64",0,1,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","65-74",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383",">=75",0,0,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,1,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,1,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,3,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,4,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",0,6,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,13,"febbre"
2012-11-21,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,2,"febbre"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","<=14",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","15-44",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","45-64",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","65-74",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502",">=75",0,1,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","<=14",0,0,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","15-44",0,0,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","45-64",0,1,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","65-74",0,0,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442",">=75",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","<=14",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","15-44",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","45-64",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","65-74",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151",">=75",0,2,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","<=14",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","15-44",0,1,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","45-64",0,1,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","65-74",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",">=75",0,0,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","<=14",0,0,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","15-44",0,1,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","45-64",0,1,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","65-74",0,2,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",">=75",0,2,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","<=14",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","15-44",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","45-64",0,1,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","65-74",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383",">=75",0,0,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,1,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,1,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,3,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,4,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",0,6,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","<=14",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","15-44",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","45-64",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","65-74",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502",">=75",0,1,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","<=14",0,0,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","15-44",0,0,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","45-64",0,1,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","65-74",0,0,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442",">=75",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","<=14",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","15-44",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","45-64",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","65-74",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151",">=75",0,2,"neuroinvasiva"
2012-12-05,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,1,"febbre"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","<=14",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","15-44",0,1,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","45-64",0,1,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","65-74",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",">=75",0,0,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","<=14",0,0,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","15-44",0,1,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","45-64",0,1,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","65-74",0,2,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",">=75",0,2,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,1,"febbre"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","<=14",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","15-44",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","45-64",0,1,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","65-74",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383",">=75",0,0,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,1,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,1,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,3,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,4,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",0,6,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,13,"febbre"
2012-12-05,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,2,"febbre"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","<=14",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","15-44",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","45-64",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502","65-74",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO","4.594.149.817","1.362.212.502",">=75",0,1,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","<=14",0,0,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","15-44",0,0,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","45-64",0,1,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442","65-74",0,0,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT","4.066.751.177","1.659.792.442",">=75",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","<=14",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","15-44",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","45-64",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","65-74",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151",">=75",0,2,"neuroinvasiva"
2012-12-12,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,1,"febbre"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","<=14",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","15-44",0,1,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","45-64",0,1,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","65-74",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",">=75",0,0,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","<=14",0,0,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","15-44",0,1,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","45-64",0,1,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","65-74",0,2,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",">=75",0,2,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,1,"febbre"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","<=14",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","15-44",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","45-64",0,1,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","65-74",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383",">=75",0,0,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,1,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,1,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,3,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,4,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",0,6,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,13,"febbre"
2012-12-12,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,2,"febbre"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO","4.449.436.681","113.417.208","<=14",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO","4.449.436.681","113.417.208","15-44",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO","4.449.436.681","113.417.208","45-64",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO","4.449.436.681","113.417.208","65-74",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO","4.449.436.681","113.417.208",">=75",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE","4.483.599.085","1.161.868.934","<=14",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE","4.483.599.085","1.161.868.934","15-44",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE","4.483.599.085","1.161.868.934","45-64",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE","4.483.599.085","1.161.868.934","65-74",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE","4.483.599.085","1.161.868.934",">=75",1,1,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","<=14",0,0,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","15-44",0,0,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","45-64",1,1,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","65-74",1,1,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363",">=75",2,2,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",2,2,"neuroinvasiva"
